CPI_Target_Plan;CDR_SSDV_S0_Plan;Weight_S2_Plan;Non-Critical_Error_Target_Plan;CDR_DTR_Plan;CDR_SSDV_S1_Plan;CDR_SDD_Plan;Weight_Plan;FRR_SST_Plan;CDR_SL_Plan;Drag_Coef_Plan;BurnRate_Planned_S1;Critical_Error_Target_Plan;BurnRate_Planned_S0;BurnRate_Planned_S3;BurnRate_Planned_S2;CDR_SSDV_S3_Plan;Budget_Planned_Total;Budget_Planned_S1;CostVar_Plan;Budget_Planned_S0;Budget_Planned_S3;Budget_Planned_S2;CDR_VVSIL_Plan;SchedVar_Plan;CDR_ED_Plan;SPI_Target_Plan;PropulsionEff_Plan;Weight_S1_Plan;Range_Plan;BurnRate_Planned_Total;CDR_SSDV_S2_Plan;
1.0;51.22100000000027;2435.1707999999444;100.16499999999947;75.0;51.22100000000027;50.0;9631.630799999688;25.0;50.0;0.02916020999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.23000000000024;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;51.97000000000055;1.0;0.3274;7246.460000000081;5286.15380000002;6.78;69.38999999999932;
1.0;51.331000000000266;2435.2655999999442;100.16499999999947;75.0;51.331000000000266;50.0;9631.985599999687;25.0;50.0;0.02916171999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.36000000000024;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.06000000000056;1.0;0.3274;7246.720000000081;5285.98370000002;6.78;69.49999999999932;
1.0;51.441000000000265;2435.360399999944;100.16499999999947;75.0;51.441000000000265;50.0;9632.340399999686;25.0;50.0;0.02916322999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.490000000000244;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.15000000000056;1.0;0.3274;7246.980000000081;5285.8136000000195;6.78;69.60999999999932;
1.0;51.551000000000265;2435.455199999944;100.16499999999947;75.0;51.551000000000265;50.0;9632.695199999685;25.0;50.0;0.02916473999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.620000000000246;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.24000000000056;1.0;0.3274;7247.240000000082;5285.643500000019;6.78;69.71999999999932;
1.0;51.661000000000264;2435.549999999944;100.16499999999947;75.0;51.661000000000264;50.0;9633.049999999685;25.0;50.0;0.02916624999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.75000000000025;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.33000000000057;1.0;0.3274;7247.500000000082;5285.473400000019;6.78;69.82999999999932;
1.0;51.771000000000264;2435.6447999999436;100.16499999999947;75.0;51.771000000000264;50.0;9633.404799999684;25.0;50.0;0.02916775999999989;1.41;4.036500000000013;1.33;0.52;3.52;48.88000000000025;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.42000000000057;1.0;0.3274;7247.760000000082;5285.303300000019;6.78;69.93999999999932;
1.0;51.88100000000026;2435.7395999999435;100.16499999999947;75.0;51.88100000000026;50.0;9633.759599999683;25.0;50.0;0.02916926999999989;1.41;4.036500000000013;1.33;0.52;3.52;49.010000000000254;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.51000000000057;1.0;0.3274;7248.020000000082;5285.133200000018;6.78;70.04999999999932;
1.0;51.99100000000026;2435.8343999999433;100.16499999999947;75.0;51.99100000000026;50.0;9634.114399999682;25.0;50.0;0.02917077999999989;1.41;4.036500000000013;1.33;0.52;3.52;49.140000000000256;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.60000000000058;1.0;0.3274;7248.2800000000825;5284.963100000018;6.78;70.15999999999931;
1.0;52.10100000000026;2435.929199999943;100.16499999999947;75.0;52.10100000000026;50.0;9634.469199999681;25.0;50.0;0.02917228999999989;1.41;4.036500000000013;1.33;0.52;3.52;49.27000000000026;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.69000000000058;1.0;0.3274;7248.540000000083;5284.793000000018;6.78;70.26999999999931;
1.0;52.21100000000026;2436.023999999943;100.16499999999947;75.0;52.21100000000026;50.0;9634.82399999968;25.0;50.0;0.02917379999999989;1.41;4.036500000000013;1.33;0.52;3.52;49.40000000000026;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.780000000000584;1.0;0.3274;7248.800000000083;5284.622900000018;6.78;70.37999999999931;
1.0;52.32100000000026;2436.118799999943;100.16499999999947;75.0;52.32100000000026;50.0;9635.17879999968;25.0;50.0;0.02917530999999989;1.41;4.036500000000013;1.33;0.52;3.52;49.530000000000264;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.87000000000059;1.0;0.3274;7249.060000000083;5284.452800000017;6.78;70.48999999999931;
1.0;52.43100000000026;2436.2135999999427;100.16499999999947;75.0;52.43100000000026;50.0;9635.533599999679;25.0;50.0;0.029176819999999888;1.41;4.036500000000013;1.33;0.52;3.52;49.66000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;52.96000000000059;1.0;0.3274;7249.320000000083;5284.282700000017;6.78;70.59999999999931;
1.0;52.54100000000026;2436.3083999999426;100.16499999999947;75.0;52.54100000000026;50.0;9635.888399999678;25.0;50.0;0.029178329999999888;1.41;4.036500000000013;1.33;0.52;3.52;49.79000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.050000000000594;1.0;0.3274;7249.580000000084;5284.112600000017;6.78;70.70999999999931;
1.0;52.65100000000026;2436.4031999999424;100.16499999999947;75.0;52.65100000000026;50.0;9636.243199999677;25.0;50.0;0.029179839999999888;1.41;4.036500000000013;1.33;0.52;3.52;49.92000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.1400000000006;1.0;0.3274;7249.840000000084;5283.9425000000165;6.78;70.81999999999931;
1.0;52.76100000000026;2436.4979999999423;100.16499999999947;75.0;52.76100000000026;50.0;9636.597999999676;25.0;50.0;0.029181349999999887;1.41;4.036500000000013;1.33;0.52;3.52;50.050000000000274;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.2300000000006;1.0;0.3274;7250.100000000084;5283.772400000016;6.78;70.92999999999931;
1.0;52.87100000000026;2436.592799999942;100.16499999999947;75.0;52.87100000000026;50.0;9636.952799999675;25.0;50.0;0.029182859999999887;1.41;4.036500000000013;1.33;0.52;3.52;50.18000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.320000000000604;1.0;0.3274;7250.360000000084;5283.602300000016;6.78;71.03999999999931;
1.0;52.98100000000026;2436.687599999942;100.16499999999947;75.0;52.98100000000026;50.0;9637.307599999674;25.0;50.0;0.029184369999999887;1.41;4.036500000000013;1.33;0.52;3.52;50.31000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.41000000000061;1.0;0.3274;7250.6200000000845;5283.432200000016;6.78;71.14999999999931;
1.0;53.09100000000026;2436.782399999942;100.16499999999947;75.0;53.09100000000026;50.0;9637.662399999674;25.0;50.0;0.029185879999999886;1.41;4.036500000000013;1.33;0.52;3.52;50.44000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.50000000000061;1.0;0.3274;7250.880000000085;5283.262100000015;6.78;71.25999999999931;
1.0;53.201000000000256;2436.8771999999417;100.16499999999947;75.0;53.201000000000256;50.0;9638.017199999673;25.0;50.0;0.029187389999999886;1.41;4.036500000000013;1.33;0.52;3.52;50.570000000000285;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.590000000000614;1.0;0.3274;7251.140000000085;5283.092000000015;6.78;71.36999999999931;
1.0;53.311000000000256;2436.9719999999415;100.16499999999947;75.0;53.311000000000256;50.0;9638.371999999672;25.0;50.0;0.029188899999999886;1.41;4.036500000000013;1.33;0.52;3.52;50.70000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.68000000000062;1.0;0.3274;7251.400000000085;5282.922200000015;6.78;71.47999999999931;
1.0;53.421000000000255;2437.0667999999414;100.16499999999947;75.0;53.421000000000255;50.0;9638.726799999671;25.0;50.0;0.029190409999999885;1.41;4.036500000000013;1.33;0.52;3.52;50.83000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.77000000000062;1.0;0.3274;7251.660000000085;5282.752400000016;6.78;71.5899999999993;
1.0;53.531000000000255;2437.1615999999412;100.16499999999947;75.0;53.531000000000255;50.0;9639.08159999967;25.0;50.0;0.029191919999999885;1.41;4.036500000000013;1.33;0.52;3.52;50.96000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.860000000000625;1.0;0.3274;7251.920000000086;5282.582600000016;6.78;71.6999999999993;
1.0;53.641000000000254;2437.256399999941;100.16499999999947;75.0;53.641000000000254;50.0;9639.43639999967;25.0;50.0;0.029193429999999885;1.41;4.036500000000013;1.33;0.52;3.52;51.090000000000295;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;53.95000000000063;1.0;0.3274;7252.180000000086;5282.412800000016;6.78;71.8099999999993;
1.0;53.75100000000025;2437.351199999941;100.16499999999947;75.0;53.75100000000025;50.0;9639.791199999669;25.0;50.0;0.029194939999999885;1.41;4.036500000000013;1.33;0.52;3.52;51.2200000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.04000000000063;1.0;0.3274;7252.440000000086;5282.243000000017;6.78;71.9199999999993;
1.0;53.86100000000025;2437.445999999941;100.16499999999947;75.0;53.86100000000025;50.0;9640.145999999668;25.0;50.0;0.029196449999999884;1.41;4.036500000000013;1.33;0.52;3.52;51.3500000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.130000000000635;1.0;0.3274;7252.700000000086;5282.073200000017;6.78;72.0299999999993;
1.0;53.97100000000025;2437.5407999999406;100.16499999999947;75.0;53.97100000000025;50.0;9640.500799999667;25.0;50.0;0.029197959999999884;1.41;4.036500000000013;1.33;0.52;3.52;51.4800000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.22000000000064;1.0;0.3274;7252.960000000086;5281.903400000017;6.78;72.1399999999993;
1.0;54.08100000000025;2437.6355999999405;100.16499999999947;75.0;54.08100000000025;50.0;9640.855599999666;25.0;50.0;0.029199469999999884;1.41;4.036500000000013;1.33;0.52;3.52;51.610000000000305;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.31000000000064;1.0;0.3274;7253.220000000087;5281.733600000018;6.78;72.2499999999993;
1.0;54.19100000000025;2437.7303999999403;100.16499999999947;75.0;54.19100000000025;50.0;9641.210399999665;25.0;50.0;0.029200979999999883;1.41;4.036500000000013;1.33;0.52;3.52;51.74000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.400000000000645;1.0;0.3274;7253.480000000087;5281.563800000018;6.78;72.3599999999993;
1.0;54.30100000000025;2437.82519999994;100.16499999999947;75.0;54.30100000000025;50.0;9641.565199999664;25.0;50.0;0.029202489999999883;1.41;4.036500000000013;1.33;0.52;3.52;51.87000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.49000000000065;1.0;0.3274;7253.740000000087;5281.394000000018;6.78;72.4699999999993;
1.0;54.41100000000025;2437.91999999994;100.16499999999947;75.0;54.41100000000025;50.0;9641.919999999664;25.0;50.0;0.029203999999999883;1.41;4.036500000000013;1.33;0.52;3.52;52.00000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.58000000000065;1.0;0.3274;7254.000000000087;5281.224200000019;6.78;72.5799999999993;
1.0;54.52100000000025;2438.01479999994;100.16499999999947;75.0;54.52100000000025;50.0;9642.274799999663;25.0;50.0;0.029205509999999883;1.41;4.036500000000013;1.33;0.52;3.52;52.130000000000315;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.670000000000655;1.0;0.3274;7254.2600000000875;5281.054400000019;6.78;72.6899999999993;
1.0;54.63100000000025;2438.1095999999397;100.16499999999947;75.0;54.63100000000025;50.0;9642.629599999662;25.0;50.0;0.029207019999999882;1.41;4.036500000000013;1.33;0.52;3.52;52.26000000000032;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.76000000000066;1.0;0.3274;7254.520000000088;5280.884600000019;6.78;72.7999999999993;
1.0;54.74100000000025;2438.2043999999396;100.16499999999947;75.0;54.74100000000025;50.0;9642.984399999661;25.0;50.0;0.029208529999999882;1.41;4.036500000000013;1.33;0.52;3.52;52.39000000000032;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.85000000000066;1.0;0.3274;7254.780000000088;5280.71480000002;6.78;72.9099999999993;
1.0;54.85100000000025;2438.2991999999394;100.16499999999947;75.0;54.85100000000025;50.0;9643.33919999966;25.0;50.0;0.02921003999999988;1.41;4.036500000000013;1.33;0.52;3.52;52.52000000000032;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;54.940000000000666;1.0;0.3274;7255.040000000088;5280.54500000002;6.78;73.0199999999993;
1.0;54.96100000000025;2438.3939999999393;100.16499999999947;75.0;54.96100000000025;50.0;9643.69399999966;25.0;50.0;0.02921154999999988;1.41;4.036500000000013;1.33;0.52;3.52;52.64000000000032;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.03000000000067;1.0;0.3274;7255.300000000088;5280.37520000002;6.78;73.1299999999993;
1.0;55.07100000000025;2438.488799999939;100.16499999999947;75.0;55.07100000000025;50.0;9644.048799999659;25.0;50.0;0.02921305999999988;1.41;4.036500000000013;1.33;0.52;3.52;52.76000000000032;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.12000000000067;1.0;0.3274;7255.560000000089;5280.205400000021;6.78;73.2399999999993;
1.0;55.181000000000246;2438.583599999939;100.16499999999947;75.0;55.181000000000246;50.0;9644.403599999658;25.0;50.0;0.02921456999999988;1.41;4.036500000000013;1.33;0.52;3.52;52.880000000000315;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.210000000000676;1.0;0.3274;7255.820000000089;5280.035600000021;6.78;73.3499999999993;
1.0;55.291000000000246;2438.678399999939;100.16499999999947;75.0;55.291000000000246;50.0;9644.758399999657;25.0;50.0;0.02921607999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.00000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.30000000000068;1.0;0.3274;7256.080000000089;5279.865800000021;6.78;73.4599999999993;
1.0;55.401000000000245;2438.7731999999387;100.16499999999947;75.0;55.401000000000245;50.0;9645.113199999656;25.0;50.0;0.02921758999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.12000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.39000000000068;1.0;0.3274;7256.340000000089;5279.696000000022;6.78;73.5699999999993;
1.0;55.511000000000244;2438.8679999999385;100.16499999999947;75.0;55.511000000000244;50.0;9645.467999999655;25.0;50.0;0.02921909999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.24000000000031;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.480000000000686;1.0;0.3274;7256.6000000000895;5279.526200000022;6.78;73.6799999999993;
1.0;55.621000000000244;2438.9627999999384;100.16499999999947;75.0;55.621000000000244;50.0;9645.822799999654;25.0;50.0;0.02922060999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.360000000000305;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.57000000000069;1.0;0.3274;7256.86000000009;5279.356400000022;6.78;73.7899999999993;
1.0;55.73100000000024;2439.0575999999382;100.16499999999947;75.0;55.73100000000024;50.0;9646.177599999653;25.0;50.0;0.02922211999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.4800000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.66000000000069;1.0;0.3274;7257.12000000009;5279.186600000023;6.78;73.8999999999993;
1.0;55.84100000000024;2439.152399999938;100.16499999999947;75.0;55.84100000000024;50.0;9646.532399999653;25.0;50.0;0.02922362999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.6000000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.750000000000696;1.0;0.3274;7257.38000000009;5279.016800000023;6.78;74.0099999999993;
1.0;55.95100000000024;2439.247199999938;100.16499999999947;75.0;55.95100000000024;50.0;9646.887199999652;25.0;50.0;0.02922513999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.7200000000003;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.8400000000007;1.0;0.3274;7257.64000000009;5278.847000000023;6.78;74.1199999999993;
1.0;56.06100000000024;2439.341999999938;100.16499999999947;75.0;56.06100000000024;50.0;9647.241999999651;25.0;50.0;0.02922664999999988;1.41;4.036500000000013;1.33;0.52;3.52;53.840000000000295;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;55.9300000000007;1.0;0.3274;7257.900000000091;5278.677200000024;6.78;74.2299999999993;
1.0;56.17100000000024;2439.4367999999376;100.16499999999947;75.0;56.17100000000024;50.0;9647.59679999965;25.0;50.0;0.029228159999999878;1.41;4.036500000000013;1.33;0.52;3.52;53.96000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.02000000000071;1.0;0.3274;7258.160000000091;5278.507400000024;6.78;74.33999999999929;
1.0;56.28100000000024;2439.5315999999375;100.16499999999947;75.0;56.28100000000024;50.0;9647.95159999965;25.0;50.0;0.029229669999999878;1.41;4.036500000000013;1.33;0.52;3.52;54.08000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.11000000000071;1.0;0.3274;7258.420000000091;5278.337600000024;6.78;74.44999999999929;
1.0;56.39100000000024;2439.6263999999373;100.16499999999947;75.0;56.39100000000024;50.0;9648.306399999648;25.0;50.0;0.029231179999999878;1.41;4.036500000000013;1.33;0.52;3.52;54.20000000000029;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.20000000000071;1.0;0.3274;7258.680000000091;5278.167800000025;6.78;74.55999999999929;
1.0;56.50100000000024;2439.721199999937;100.16499999999947;75.0;56.50100000000024;50.0;9648.661199999648;25.0;50.0;0.029232689999999877;1.41;4.036500000000013;1.33;0.52;3.52;54.320000000000285;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.29000000000072;1.0;0.3274;7258.9400000000915;5277.998000000025;6.78;74.66999999999929;
1.0;56.61100000000024;2439.815999999937;100.16499999999947;75.0;56.61100000000024;50.0;9649.015999999647;25.0;50.0;0.029234199999999877;1.41;4.036500000000013;1.33;0.52;3.52;54.44000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.38000000000072;1.0;0.3274;7259.200000000092;5277.828500000025;6.78;74.77999999999929;
1.0;56.72100000000024;2439.910799999937;100.16499999999947;75.0;56.72100000000024;50.0;9649.370799999646;25.0;50.0;0.029235709999999877;1.41;4.036500000000013;1.33;0.52;3.52;54.56000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.470000000000724;1.0;0.3274;7259.460000000092;5277.659000000025;6.78;74.88999999999929;
1.0;56.83100000000024;2440.0055999999367;100.16499999999947;75.0;56.83100000000024;50.0;9649.725599999645;25.0;50.0;0.029237219999999876;1.41;4.036500000000013;1.33;0.52;3.52;54.68000000000028;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.56000000000073;1.0;0.3274;7259.720000000092;5277.489500000025;6.78;74.99999999999929;
1.0;56.94100000000024;2440.1003999999366;100.16499999999947;75.0;56.94100000000024;50.0;9650.080399999644;25.0;50.0;0.029238729999999876;1.41;4.036500000000013;1.33;0.52;3.52;54.800000000000274;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.65000000000073;1.0;0.3274;7259.980000000092;5277.320000000025;6.78;75.10999999999929;
1.0;57.051000000000236;2440.1951999999364;100.16499999999947;75.0;57.051000000000236;50.0;9650.435199999643;25.0;50.0;0.029240239999999876;1.41;4.036500000000013;1.33;0.52;3.52;54.92000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.740000000000734;1.0;0.3274;7260.240000000093;5277.150500000025;6.78;75.21999999999929;
1.0;57.161000000000236;2440.2899999999363;100.16499999999947;75.0;57.161000000000236;50.0;9650.789999999643;25.0;50.0;0.029241749999999875;1.41;4.036500000000013;1.33;0.52;3.52;55.04000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.83000000000074;1.0;0.3274;7260.500000000093;5276.981000000025;6.78;75.32999999999929;
1.0;57.271000000000235;2440.384799999936;100.16499999999947;75.0;57.271000000000235;50.0;9651.144799999642;25.0;50.0;0.029243259999999875;1.41;4.036500000000013;1.33;0.52;3.52;55.16000000000027;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;56.92000000000074;1.0;0.3274;7260.760000000093;5276.811500000025;6.78;75.43999999999929;
1.0;57.381000000000235;2440.479599999936;100.16499999999947;75.0;57.381000000000235;50.0;9651.49959999964;25.0;50.0;0.029244769999999875;1.41;4.036500000000013;1.33;0.52;3.52;55.280000000000264;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.010000000000744;1.0;0.3274;7261.020000000093;5276.642000000025;6.78;75.54999999999929;
1.0;57.491000000000234;2440.574399999936;100.16499999999947;75.0;57.491000000000234;50.0;9651.85439999964;25.0;50.0;0.029246279999999875;1.41;4.036500000000013;1.33;0.52;3.52;55.40000000000026;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.10000000000075;1.0;0.3274;7261.280000000093;5276.472500000025;6.78;75.65999999999929;
1.0;57.601000000000234;2440.6691999999357;100.16499999999947;75.0;57.601000000000234;50.0;9652.20919999964;25.0;50.0;0.029247789999999874;1.41;4.036500000000013;1.33;0.52;3.52;55.52000000000026;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.19000000000075;1.0;0.3274;7261.540000000094;5276.303000000025;6.78;75.76999999999929;
1.0;57.71100000000023;2440.7639999999355;100.16499999999947;75.0;57.71100000000023;50.0;9652.563999999638;25.0;50.0;0.029249299999999874;1.41;4.036500000000013;1.33;0.52;3.52;55.640000000000256;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.280000000000754;1.0;0.3274;7261.800000000094;5276.133500000025;6.78;75.87999999999928;
1.0;57.82100000000023;2440.8587999999354;100.16499999999947;75.0;57.82100000000023;50.0;9652.918799999637;25.0;50.0;0.029250809999999874;1.41;4.036500000000013;1.33;0.52;3.52;55.760000000000254;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.37000000000076;1.0;0.3274;7262.060000000094;5275.964000000025;6.78;75.98999999999928;
1.0;57.93100000000023;2440.9535999999352;100.16499999999947;75.0;57.93100000000023;50.0;9653.273599999637;25.0;50.0;0.029252319999999873;1.41;4.036500000000013;1.33;0.52;3.52;55.88000000000025;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.46000000000076;1.0;0.3274;7262.320000000094;5275.794500000025;6.78;76.09999999999928;
1.0;58.04100000000023;2441.048399999935;100.16499999999947;75.0;58.04100000000023;50.0;9653.628399999636;25.0;50.0;0.029253829999999873;1.41;4.036500000000013;1.33;0.52;3.52;56.00000000000025;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.550000000000765;1.0;0.3274;7262.5800000000945;5275.6250000000255;6.78;76.20999999999928;
1.0;58.15100000000023;2441.143199999935;100.16499999999947;75.0;58.15100000000023;50.0;9653.983199999635;25.0;50.0;0.029255339999999873;1.41;4.036500000000013;1.33;0.52;3.52;56.120000000000246;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.64000000000077;1.0;0.3274;7262.840000000095;5275.4555000000255;6.78;76.31999999999928;
1.0;58.26100000000023;2441.237999999935;100.16499999999947;75.0;58.26100000000023;50.0;9654.337999999634;25.0;50.0;0.029256849999999873;1.41;4.036500000000013;1.33;0.52;3.52;56.240000000000244;200.0;40.0;0.0;40.0;15.0;100.0;30.0;0.0;57.73000000000077;1.0;0.3274;7263.100000000095;5275.2860000000255;6.78;76.42999999999928;
